t,x,vx
2.004469e1,3.486500e2,-1.346708e0
2.007804e1,3.488882e2,4.405885e1
2.011139e1,3.516607e2,8.627001e1
2.014474e1,3.547833e2,1.137047e2
2.017810e1,3.592410e2,1.136402e2
2.021145e1,3.623593e2,7.904588e1
2.024480e1,3.645108e2,6.027211e1
2.027815e1,3.663775e2,4.466634e1
2.031151e1,3.674885e2,2.741019e1
2.034486e1,3.682048e2,1.441519e1
2.037821e1,3.684495e2,4.393476e0
2.041156e1,3.684977e2,9.074027e-1
2.044491e1,3.685100e2,2.194865e-1
2.047827e1,3.685123e2,6.907617e-2
2.051162e1,3.685146e2,-2.478427e-1
2.054497e1,3.684958e2,-4.297396e-1
2.057832e1,3.684860e2,-6.153347e-1
2.061168e1,3.684548e2,-6.491779e0
2.064503e1,3.680532e2,-1.766718e1
2.067838e1,3.672770e2,-2.256431e1
2.071173e1,3.665489e2,-1.456502e1
2.074508e1,3.663060e2,-6.906325e0
2.077844e1,3.660885e2,-1.145316e1
2.081179e1,3.655424e2,-9.700884e0
2.084514e1,3.654418e2,-2.309832e0
2.087849e1,3.653884e2,-1.381659e0
2.091185e1,3.653497e2,-1.020459e0
2.094520e1,3.653204e2,-8.861274e-1
2.097855e1,3.652906e2,-7.634720e-1
2.101190e1,3.652695e2,-7.209833e-1
2.104525e1,3.652425e2,-2.973991e-1
2.107861e1,3.652497e2,3.380335e1
2.111196e1,3.674961e2,7.779006e1
2.114531e1,3.704357e2,1.029550e2
2.117866e1,3.743597e2,1.145542e2
2.121202e1,3.780726e2,9.530801e1
